15883166	15504795
15386869	15383670
15559941	15934344
15838709	15429065
15998393	15704773
15393441	15769710
15891917	15600795
15614526	15826450
15431271	15991029
16027503	15779243
15890668	15586223
15799244	15934399
15512014	15587108
15867499	15779901
15964210	15535693
15425068	15976669
15565020	15655483
15926308	15926388
16014925	15502075
15377530	15616421
15651251	15780633
15761167	15430578
15423423	15841686
15611631	15472888
15406675	15477556
15845214	15756708
15910050	15898822
15908275	15860939
15651559	16018020
15544997	15740310
15602068	15962189
15840301	15983885
15559957	15651896
15597733	15646614
15620108	15949136
15416969	15405454
15909181	15794991
15451211	15974200
15530851	15703512
15517746	15404934
15681153	15477289
15763422	15999824
15734189	15750077
15918990	15743118
15945490	15519285
15714138	15818338
15874604	15428803
15986891	15607645
15616421	15377530
15916654	15480142
15650954	15581738
15820720	15606596
15989700	15933949
15564598	16000064
15567310	15376633
15621764	15539614
16001905	15927216
15818688	15859971
15982304	15620616
15721667	15909868
15844505	15391647
15688289	15505845
15956232	15860800
15759488	15376297
15577473	15749643
15591975	15400545
15463758	15504918
15953492	15404938
15900488	15409117
15965959	15507691
15502510	15973524
15833579	15890387
15967316	15682476
15520232	15723168
15605310	15497064
15643681	15934282
15469905	15877998
15738423	15601648
15812279	15602522
15815522	15837931
15996786	15901493
15651664	15987193
15995235	15963555
15981343	15430441
15975132	15468978
15429964	15832305
16012405	15855679
15450875	16022789
15654776	15690053
15991017	16017828
15828984	15969659
15826507	15452386
15720680	15471916
15787309	15748222
15985304	15780433
15939672	15578511
15821578	15434547
15517155	15425545
15509001	15578229
15436332	15734602
15605130	15875095
15487470	15716211
15601901	15386842
15934344	15559941
15561325	15766865
15894633	15919581
15408153	15444482
15579719	15486135
15433806	15995099
16020274	15848551
15579148	15445883
15694305	15699893
15934583	15982493
15982251	15389217
15513374	15950086
15774607	15928135
15695301	15587674
15803883	15384755
15423649	15847574
15561063	15976699
15922311	15574360
15848551	16020274
15567066	15390372
15988125	15843563
15665483	15939302
15909252	15808462
15428476	15993138
16025953	15954631
15583407	15998938
15589362	15497270
15983183	15845275
15541903	16023460
15530325	15803878
15578060	15903002
16014972	15868463
15846308	15592421
15958274	15896732
15454009	15614221
15455882	15631924
15707340	15580729
15866285	15842912
15921505	15979475
15801531	15444755
15836693	16013391
15691432	15555402
15415697	15530613
15696011	15526173
15864179	15476563
15952059	15605155
15939357	15853964
15694649	15760496
15964599	15546960
15747253	15906839
15843563	15988125
15569789	15806892
15702323	15572137
15739329	15833187
15966913	15927261
15885959	15500442
15722751	15390259
15523727	15494960
15985377	15375744
15977947	15877901
15956520	15523195
15799449	15792902
15527090	15395993
15672900	15796411
15528825	16001106
15642407	15528150
15572947	15952136
15588195	15980506
15725809	15550910
15542454	15479487
15472094	15658392
15499997	15777793
15711010	16003009
15762059	15918838
15695804	15455533
15758275	15855727
15579376	15670560
15466289	15746198
15469740	15440673
15989992	15627493
15661001	15741892
15426567	15814475
15725306	15898699
15585916	15681653
15977323	15845007
15471295	15383726
15729991	15766862
15584807	15610012
15781987	15921602
15630212	15777641
15599785	15417211
15532647	15933271
15715882	15827092
15645986	15409427
15385747	15816412
15834569	15723921
15743365	15645905
15853165	15445083
15562573	15782453
15398495	15958012
15452493	15999753
15866341	15404749
15998823	15457128
15841993	15416583
15444146	15733233
15435779	15384369
15799096	15553831
15510288	15659885
15541253	15566577
15452242	15730439
15688409	15533286
15480480	15601083
15956755	15978592
15382794	15648084
15385414	15870697
15889874	15890280
15471500	15762282
15831174	15756466
15702229	15605626
15725966	15895198
15444394	15923225
15660991	15468342
15986009	15834130
15484674	15749604
15623835	15846861
15468312	15569065
15653978	15569760
15935865	15553742
15557383	15803312
15747318	15429238
15619380	15994455
15927753	15606630
15542574	15889195
15665154	15999287
15876860	15737144
15555496	15767430
15856202	15956049
15952948	15509653
15522021	15649806
16011153	15434607
15931506	15711367
15833472	15406115
15731419	15784085
15602961	15693219
15968099	15847863
15726692	16000159
15798799	15454657
15529149	15580668
15571695	15520430
15980562	15980119
15771492	15789878
15864258	15819557
15389136	15597674
15631797	15955701
15735420	15705202
15485406	15843555
15653620	15521421
15984622	15680138
15511534	16009735
15461827	15447914
15827092	15715882
15642837	15682447
15470013	15557066
15874499	15630394
15693738	15761095
15507591	15584575
15753741	15753673
15922616	15544218
15557741	15470653
15975931	15575089
16018742	15977982
15815109	15654465
15376591	15674939
15406252	15387269
15553831	15799096
15803116	15893751
15748186	15697119
16015140	15460330
16004311	15876399
15711512	15781410
15711160	15578358
15652377	15514039
15997043	15558991
15419991	15556452
15730919	15605269
15466465	15723658
15824743	15587122
15670560	15579376
15924393	15761785
15775040	15601129
15891307	15866777
15788372	15625956
15985358	15632791
15714818	15684204
16014496	15435738
15909140	15616388
15494003	15614660
15461819	15440281
15460727	15496005
15487951	15418985
15484966	15814521
15554102	15634289
16025735	15773167
15758796	15599927
15429266	15459803
15916927	15977724
15866445	15520852
15490862	15641299
15846740	15764605
15405633	15641903
15485930	15651972
15658223	15451109
15907948	15985332
15933106	15421063
15523553	15782278
15700924	15446705
15733478	15937545
15791247	15968804
15856490	15932209
15883620	15935642
15679417	15899291
