15386869	15383670
15431271	15991029
15727124	15487346
15556550	15729185
15578843	15479230
15512014	15587108
15867499	15779901
15964210	15535693
15576382	15788075
15837974	15890610
15702993	15523397
15761167	15430578
15580689	15664849
15486452	15984438
15449528	15499611
15652570	15611315
15753838	15483378
15786273	15992498
15457008	15734658
15461605	15802780
16016666	15878274
15845214	15756708
15448599	15604288
15651559	16018020
15999110	15981160
15544997	15740310
15864014	15543241
15841030	15654825
15602068	15962189
15840301	15983885
15866909	15588724
15891764	15390057
15593080	15448084
15416969	15405454
15722293	15417972
15451211	15974200
15535396	15801678
15852811	15936688
15763422	15999824
15514745	15798634
15831696	15665410
15753225	15675204
15874604	15428803
15529237	15890792
15754961	15524406
15564598	16000064
15379983	15879024
15818688	15859971
15830024	15915547
16000778	15386655
15701257	15919086
15777173	15878760
15607115	15545519
15456842	15648845
15871001	15422084
15584826	15826166
15463758	15504918
15953492	15404938
16003841	15467274
15965959	15507691
15833579	15890387
15967316	15682476
15469905	15877998
15721137	15949214
15483707	15558537
15469893	15822574
15754430	15993360
15644630	15532090
15745889	15944322
15545065	15380800
15815522	15837931
15996786	15901493
15452243	15421308
15632792	15904088
15573451	16001562
15429964	15832305
15830537	15733985
15990907	15412961
15395831	15745911
15828984	15969659
15826507	15452386
15985304	15780433
15704316	15665586
15599912	15532599
15466548	15598018
15976857	15750672
15819658	15854634
15686710	15879988
15886276	15693384
15487470	15716211
15577200	15582655
15856477	15618628
15407707	15623696
15491755	15659065
15650994	15698779
15982383	15638127
15596666	16004351
15408153	15444482
15710800	15866688
15496893	15440870
15982251	15389217
15803883	15384755
15438735	15716363
15381722	15882854
15983672	15399493
15492670	15528430
15922374	15380690
15972764	15540201
15837672	15798663
15731784	16007055
15429436	15934609
15754575	15917596
15657157	15854412
15909252	15808462
15877202	15778730
15556291	15659474
15554678	15925866
15669861	15398729
15720196	15998938
16025057	15803878
15868370	15797584
15499392	15942182
15530352	15845891
15405460	15886144
15775129	15406093
15479847	15808734
15941458	15752016
15921505	15979475
15836693	16013391
15504831	15890291
15696011	15526173
15517576	15676619
15429243	15861411
15694649	15760496
15846947	15917294
15432173	15783790
15964599	15546960
16012990	15453448
15702323	15572137
15440381	15763185
15623873	15492244
15739329	15833187
15700960	15689471
15418459	15689471
15690855	16026853
15964205	15855893
15945338	15389763
16026695	15990221
15827383	15777370
15933572	15419605
15572947	15952136
15727325	15401658
15542454	15479487
15870510	15670785
15472094	15658392
15658798	15692707
15711010	16003009
15434264	15717773
16011004	15827155
15763248	16001154
15580423	15443561
15516384	15634925
15725306	15898699
15841429	15673044
15781987	15921602
15671784	15389049
15715882	15827092
15834569	15723921
15731310	15825326
15638262	15398308
15469800	15726185
15920520	15723407
15712241	15379307
15375809	15379307
15806259	15450734
15467392	15898718
15819553	15761890
15546589	15667942
15909284	15595116
15707871	15931590
15452242	15730439
15773050	15462049
15511347	15467305
16000393	15417056
15957004	15397032
15419676	15585520
15477384	15640142
15913175	16004639
15943604	15404940
15878050	15666338
15967180	15480661
15727807	15461883
16003158	15694998
15436468	15377734
15475730	15867282
15816937	16000515
15994314	16010577
15662970	15935486
15418786	16004704
15444394	15923225
15439672	15701047
15643505	15385269
15828528	15950727
15484674	15749604
15623835	15846861
15628306	15432366
15642636	15790757
15573343	15582177
15508220	15875683
15615278	15895847
15935865	15553742
15433837	15592955
16022607	15787062
15747318	15429238
15619380	15994455
15927753	15606630
15681012	15441617
15964211	15428770
15388729	15819775
15731274	15654779
15584388	15599337
15484986	15571494
15497430	15689803
15931506	15711367
15502799	15424721
15437135	15390478
15731419	15784085
15602961	15693219
15826648	15419394
15387918	15964774
15897277	15425211
15726692	16000159
16025044	16012530
15983905	15827760
15799238	15993548
15506843	15966610
15571695	15520430
15390072	15568903
15904248	15377525
15850506	15662692
15485406	15843555
15653620	15521421
15984622	15680138
15817543	15736265
15823274	15465237
15996355	15958747
15416574	15695797
15432627	15976777
15470013	15557066
15608423	16001775
15717519	15635394
15894225	15626113
15958774	15599895
16014229	15529843
15830264	15471351
16006150	15799392
15893222	15981608
15742904	15769045
15915110	15763436
15953099	15704684
15755961	15461360
16004311	15876399
15904642	15744312
15711160	15578358
15997043	15558991
15709462	15628412
15871947	15661899
15431502	15598003
15711574	15654766
15895257	15810302
15423705	15453309
16016211	15634524
15847383	15694411
15427509	15845182
16003269	15732030
15799268	16005046
15788372	15625956
15985358	15632791
15575348	15684881
16021235	15466910
15596225	15508924
15766291	15707269
15710787	15566568
15461819	15440281
15759033	15468772
15650877	15715539
15465599	15677656
15500323	15511949
16025735	15773167
15758796	15599927
15679073	15897817
15977179	15557052
15470696	15505606
15462083	15476501
15874328	15796381
15378783	15911255
15753155	15790986
15523553	15782278
15878518	15645817
15468766	15497608
15733478	15937545
15635340	15702507
15489765	15939890
15817984	15595079
15693411	15925380
15783153	15512886
15864062	15710208
15580415	15461045
15688748	15797794
15824991	15482623
15619681	15386472
15453740	15445110
15873262	15499849
15418625	15631237
15965902	15909714
15578207	15608681
16014315	15665060
15860689	15975729
15419194	15540896
15788643	15968705
15854113	15469710
15522748	15475084
15659628	15388825
15427232	15580346
15500703	15438842
15877751	15919025
15823513	15740209
15434831	15565044
15879454	15480642
15450919	15847986
15649815	15590293
15768450	15853790
15423415	16012963
15744008	15439993
15855395	15610784
15477320	15606475
15673114	15730470
15959453	15557150
15407720	15799441
15694880	15532560
15685944	15569829
15931630	15461219
15711092	15417298
15803040	15931301
15518871	15479863
15777564	15408588
15685651	15826253
15593305	15639448
15769397	15532172
15447492	15642852
15558506	15797665
15413808	15759821
15923875	15792407
15931855	15935695
15895622	16023969
15417553	15415172
15967815	15414382
15644649	15458278
15908794	15845982
15703911	15755811
15472626	15789657
15389596	15989430
15575185	15495912
15679944	15638219
15715287	15683153
15585131	15880940
15585166	15495231
16017528	15903898
15923158	16019025
15709347	15630634
15505763	15649834
15792843	16010711
15566164	15626667
15771440	15422334
15877738	15833099
15608809	15676956
15458355	15562604
15561397	15971324
15879054	15696552
15963675	15862466
15988721	15410744
15862098	15616275
15997401	15734042
15882037	15541131
15550237	15505941
15382732	15897740
16020996	15709069
15776719	15418937
15517783	15455403
15907078	15954943
15486810	15649500
15531895	15552658
15493076	15805023
15608666	15653725
15869542	15868643
15907498	15608461
15604427	15758770
15852082	15545208
15918974	15930297
15375089	15777426
15669458	16022695
15808841	15521487
16021538	15510490
15691846	15542613
15834851	15560306
15616140	15891205
15568248	15995760
15660869	15644594
15858439	15378887
15453734	15378887
15579806	16013436
15522761	15604719
15970127	15414466
15432911	15913784
15855379	15567610
15526298	15959120
