15880802	15736200
15682680	15596884
15883166	15504795
15596923	15855461
15406492	15707933
15977103	15973865
15568042	15931497
15604775	15644361
15973969	15629126
15632434	15957693
15636467	15814429
15796968	15382292
15396746	15613333
15445955	15977537
15786612	15995297
15786767	15401386
15652404	15459022
15495826	15393935
15389624	15961273
15979293	15752815
15432228	15690879
15747518	15508368
15405941	15782785
15759992	15875098
15907453	15471035
15896835	15633704
15726836	15511772
15436355	15580870
15573085	15991808
15511281	15869383
15847838	15593755
15409921	15558288
15556550	15729185
15713098	15785130
15480344	15421501
15429172	15456114
15395143	15815853
15575362	15822773
15937205	15843910
15937271	15473402
15766022	15587184
15742439	15597105
15783979	16014249
15654534	15540193
15584077	15733375
15670021	15896941
15680851	16014541
15867499	15779901
15657243	15588237
15620739	15588942
15654317	15506273
15895557	15809786
15901189	15756632
15544850	15905209
15429608	16021747
15853289	15870285
15587336	16019213
15625974	15611665
15674091	15913904
15954310	15636438
15413652	15681085
15805941	15678908
15972001	15499651
15815571	15468213
15763988	15953131
15872958	15442881
15579369	15447818
15973924	15513239
15384621	15776876
15385046	15782078
15609634	15638646
15891882	15468534
15587596	15888915
15883131	15757158
15652570	15611315
15666486	15988751
15592445	15474615
15547687	15540883
15962032	15483378
15893889	15953078
15997878	15544624
15981622	15682126
15391095	15618503
15786072	15583395
15438282	15554715
15633159	15973131
15649868	15690175
15592488	15719438
15446285	15808107
15918095	15436230
15840182	15882974
15471740	15996444
15928385	15650108
15531300	15727868
15816353	15743405
15735571	15922978
15736508	15605174
15852198	15439590
15697508	15413004
15962209	15392111
15518001	15868775
15643895	15392209
15498866	15630400
15686767	15910549
15557352	15797788
15457899	15578931
15927684	15640833
15817668	15934577
15564757	15861325
15509159	15697771
15479661	15877245
15421055	15591687
16006830	15756909
15550058	15463020
15760534	15904338
15953933	15976100
15959404	15412886
15413965	15677894
15768097	15527809
15694984	15683278
15901328	15519866
15490526	15576298
15414871	15795461
15667906	15429623
15969025	15763087
15759832	15847520
16008327	15462518
15921983	15625993
15664693	15434048
15968053	15734708
16028306	15901906
15564708	15627308
15529276	16023341
15738274	15667765
15800729	15551008
15554128	15688115
15847130	15545073
15416748	15935594
15498323	15400385
15870029	15828141
15736117	15438940
15678885	15525381
15624771	15940213
16006984	15822290
15737621	15572845
15974849	15480393
15418886	15621188
15770995	15761779
15888400	15729421
15988846	15435330
15742926	15743104
15971114	15951679
15377578	15621267
15409652	15821745
15589460	15861641
15854858	15471423
15620928	15614947
15675619	15650647
15820738	15948681
15493583	15998240
15461087	15475416
15620564	15572245
15973083	15459879
15587953	15708295
15597733	15646614
15975178	15800088
15432849	15984477
15518009	15667640
15578601	15577878
15442971	15746138
15631742	15454707
15537479	15439497
15586722	15961509
15819613	15510884
15633744	16016366
15871181	15500778
15722293	15417972
15874402	15920317
